"","chr","start","end","count_c1","count_c2","count_c3","count_c4","count_c5","count_c6","count_c7","count_c8","count_c9","count_c10","count_h1","count_h2","count_h3","count_h4","count_h5","count_h6","count_h7","count_h8","count_h9","count_h10","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2928","chr6",107150476,107150908,275,0,0,0,279,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,40.480644597872,-24.1204696498917,2.95697284953365,-8.15714951650498,3.43023658140146e-16,3.79205425606039e-13
"2929","chr6",108478582,108479414,833,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2930","chr6",108943668,108944365,571,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,200,0,0,12.3126270037005,22.4865162883625,2.95883160290286,7.59979590129473,2.96598153927541e-14,1.85232608988557e-11
"2931","chr6",109120249,109120967,0,0,0,0,0,0,0,0,0,0,719,0,0,363,0,0,200,0,0,0,60.0255528371389,24.4722649643035,2.95706805814011,8.27585448936055,1.27537669240421e-16,1.72223605488012e-13
"2932","chr6",109571984,109573360,1377,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,19.3965967367658,-22.8601157838919,2.95736347523713,-7.72989724641776,1.07633426172519e-14,8.13680500966554e-12
"2933","chr6",111147277,111148063,561,0,0,0,0,0,225,0,0,0,591,0,0,0,0,0,0,0,0,0,9.22381018097284,-22.1126612030757,2.95819066062838,-7.47506288130143,7.71669460458914e-14,3.28069434321528e-11
"2934","chr6",111997349,111998811,1463,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2935","chr6",112075404,112076029,0,0,0,0,0,0,0,0,0,0,626,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"2936","chr6",113240872,113241571,587,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2937","chr6",115296835,115297333,499,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"2938","chr6",116379262,116381912,2651,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,17.9822615580433,-21.9818696469434,2.95742277528047,-7.43277891503312,1.06339558097921e-13,3.76886832054211e-11
"2939","chr6",116886066,116886574,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,493,0,0,200,68.6121521661881,24.8839346052669,2.957011119629,8.41523200237036,3.92118076262469e-17,7.59314285530269e-14
"2940","chr6",119089647,119090308,543,0,0,0,0,0,0,0,200,0,534,0,0,0,0,0,268,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2941","chr6",124733702,124734310,609,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,9.96967305574234,-22.1684359915134,2.95807265122475,-7.49421620268011,6.66957085678207e-14,3.00280295354109e-11
"2942","chr6",127914188,127915146,883,0,0,0,0,0,0,0,570,200,0,0,0,0,0,0,0,0,0,0,66.0934061940739,-23.7423234839587,2.95683357379376,-8.0296448519746,9.77552315983125e-16,9.17743502377259e-13
"2943","chr6",128799752,128800443,0,0,0,0,692,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2944","chr6",133033780,133035175,1373,0,0,0,0,0,200,0,0,0,1396,0,0,0,0,0,0,0,0,0,8.19894238308697,-21.9551562451049,2.95838776476313,-7.4213247183514,1.15954637745712e-13,3.76886832054211e-11
"2945","chr6",134212518,134213046,507,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2946","chr6",135466312,135466931,212,0,0,0,563,0,0,0,0,0,402,0,0,385,0,0,0,0,0,0,8.39225224458192,-21.7396913463805,2.95834646064595,-7.34859545208025,2.003004047478e-13,5.76006735367602e-11
"2947","chr6",135530851,135531646,0,0,0,0,0,0,0,0,0,0,608,0,0,349,0,0,503,0,0,0,68.1643837679449,24.8754865862946,2.95701358908732,8.41236803175205,4.01814795584126e-17,7.74625543228649e-14
"2948","chr6",135572379,135573771,1328,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,23.5183735433285,-23.3838824356235,2.95723209591325,-7.90735447107409,2.62916203941599e-15,2.22896804084044e-12
"2949","chr6",135608362,135608870,0,0,0,0,0,0,0,0,0,0,449,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"2950","chr6",136547337,136548091,0,0,200,0,587,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"2951","chr6",136887040,136888783,1744,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2952","chr6",138029241,138030476,0,0,0,0,0,0,0,0,0,0,200,1221,0,0,0,0,0,0,0,0,9.08956768588208,22.0659922836214,2.95961391663178,7.45569959636284,8.93922129346088e-14,3.44050714068777e-11
"2953","chr6",138279802,138280487,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"2954","chr6",138818274,138820567,2294,0,0,0,898,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,195.946335157143,-26.2740490314409,2.95668758808359,-8.88631221551233,6.31706811174315e-19,1.73082154849333e-14
"2955","chr6",138914157,138914933,622,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2956","chr6",139612017,139613508,360,0,0,0,200,0,0,0,0,0,1191,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"2957","chr6",139947441,139947830,0,0,0,0,0,0,0,0,0,0,218,279,0,0,0,0,211,0,0,0,33.2014269648742,23.8706525099346,2.95743600723143,8.07140119061472,6.94959515944249e-16,6.87485722749923e-13
"2958","chr6",143356049,143356578,530,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,8.52642064886996,-22.0072579662599,2.95831956034592,-7.43910774929485,1.01367619562375e-13,3.76886832054211e-11
"2959","chr6",144618742,144619694,953,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2960","chr6",144904257,144905258,0,0,0,0,891,0,0,0,200,0,291,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2961","chr6",147878686,147880535,1850,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"2962","chr6",149819204,149820312,0,0,0,0,0,0,0,0,0,0,1109,748,200,0,0,0,0,0,0,0,100.983258251345,24.7407740137403,2.95688310864156,8.36718027217066,5.90133781048127e-17,1.00710074247133e-13
"2963","chr6",150311413,150312752,1340,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"2964","chr6",151007949,151009323,1375,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2965","chr6",152701268,152702787,1420,0,200,0,0,0,0,0,0,0,0,200,0,0,0,0,200,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"2966","chr6",152783907,152784341,321,200,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5583438068476,-23.8255558364553,2.95706032128141,-8.0571761302897,7.80771123375686e-16,7.64510946473711e-13
"2967","chr6",155542362,155542895,443,0,0,0,0,0,200,0,0,0,383,0,0,0,0,0,0,0,0,0,8.19894238308697,-21.9551562451049,2.95838776476313,-7.4213247183514,1.15954637745712e-13,3.76886832054211e-11
"2968","chr6",156355358,156355926,569,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2969","chr6",156488654,156489053,0,0,0,0,0,0,0,0,0,0,248,200,0,343,0,0,0,0,0,0,38.2197517996473,22.470591569874,2.95732809011393,7.59827482280072,3.00104486810608e-14,1.8688305232978e-11
"2970","chr6",157297229,157298294,0,0,200,0,1066,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"2971","chr6",157638789,157639542,595,0,0,0,0,0,0,0,200,0,0,200,0,361,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2972","chr6",158455082,158455817,736,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2973","chr6",158663310,158664089,734,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2974","chr6",158939203,158940040,838,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2975","chr6",159083934,159085140,878,0,0,0,200,0,0,0,0,0,904,0,0,0,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2976","chr6",159125188,159125761,387,0,0,0,0,0,0,0,437,0,0,200,0,0,0,0,0,0,0,200,9.76689470883182,22.1631029233083,2.9594068988839,7.4890353643721,6.93816461267132e-14,3.00280295354109e-11
"2977","chr6",160768918,160771538,2621,0,200,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,0,0,60.3152976896115,-24.6625777893836,2.9568546154613,-8.34081515554528,7.37801488885999e-17,1.1680270995116e-13
"2978","chr6",167070509,167071280,394,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"2979","chr6",167164423,167164931,481,0,0,0,0,0,0,0,0,200,285,506,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"2980","chr6",167836983,167838313,1329,0,0,0,0,0,0,200,0,0,0,0,0,200,0,0,0,0,0,0,11.051845899729,-22.3580798529904,2.95793070574976,-7.55868952897704,4.07150429138256e-14,2.35736013349687e-11
"2981","chr6",168100074,168100608,0,0,0,0,0,0,0,0,0,0,535,200,0,200,0,0,0,0,0,0,44.1000265544683,24.266551447119,2.95723253116786,8.2058313613694,2.29000665555319e-16,2.7303124806891e-13
"2982","chr6",168195936,168197738,1803,0,0,0,0,0,0,0,621,526,0,0,0,0,0,0,0,0,0,0,117.785345606372,-25.5667477606107,2.95673688071608,-8.64694722325743,5.28954188452219e-18,3.01222010514708e-14
"2983","chr6",168216336,168217261,926,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,14.9919528944586,-22.7474531258589,2.9575840361452,-7.69122799144773,1.45729479938238e-14,1.03884016451012e-11
"2984","chr6",168436124,168437035,912,0,0,0,0,0,0,0,544,200,0,0,0,0,0,0,0,0,0,0,66.1907539734718,-23.7643573055962,2.95683323561685,-8.03709760135949,9.19913948161195e-16,8.80827781403594e-13
"2985","chr6",168841376,168844993,3618,0,0,0,0,0,0,0,786,738,0,0,0,0,0,0,0,0,0,0,204.89343981848,-26.3331792494735,2.95668434407183,-8.90632079216428,5.27541327255725e-19,1.70413326507349e-14
"2986","chr6",169295365,169296380,928,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3618403298875,-22.5108576892591,2.9577903649127,-7.61070086517895,2.72613527053245e-14,1.73764022740809e-11
"2987","chr6",169851449,169852719,1271,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6340998848206,-22.7376802794863,2.95760791298721,-7.68786159235049,1.49614532087378e-14,1.06151510515995e-11
"2988","chr6",170467671,170468302,463,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"2989","chr6",170491506,170492424,919,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2990","chr6",170589182,170590099,918,0,0,0,200,0,0,0,0,0,325,0,0,318,0,0,0,0,0,0,9.62769729264516,-22.167283669317,2.95812508142978,-7.49369382940448,6.69618244653651e-14,3.00280295354109e-11
"2991","chr7",372600,373365,766,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8311594542258,-22.3310313414852,2.95795711257172,-7.54947772791404,4.3700711295821e-14,2.47720358156842e-11
"2992","chr7",412873,413619,747,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"2993","chr7",460969,461789,821,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"2994","chr7",474831,475604,637,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5214100188096,-24.1471065484683,2.95696382662808,-8.16618259953624,3.18301364468303e-16,3.57816205285868e-13
"2995","chr7",577615,579962,1955,0,1100,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,145.290828785736,-25.8372625213344,2.9567134870716,-8.738507344154,2.36210550701988e-18,2.29732011890038e-14
"2996","chr7",1022298,1024599,2302,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,8.80928768461446,-22.0496366003869,2.95826479931707,-7.45357096006995,9.08470996476214e-14,3.48102439061464e-11
"2997","chr7",1095072,1095677,0,0,0,0,520,0,0,0,0,0,273,0,0,0,0,0,0,0,0,606,12.407259891229,22.4944711050015,2.95881324786122,7.60253156270057,2.90393120799164e-14,1.83208003959583e-11
"2998","chr7",1126510,1128095,1305,0,0,0,464,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,88.1392879485326,-25.1717130415117,2.95677844346853,-8.51322259099781,1.6916489491694e-17,5.0132480390945e-14
"2999","chr7",1215546,1216240,695,0,0,0,0,0,0,0,223,0,0,200,0,0,0,0,0,0,0,0,9.01133556728911,-22.0741186360625,2.95822778811152,-7.46194012671153,8.52576289218167e-14,3.44050714068777e-11
"3000","chr7",1594196,1596288,1790,0,0,0,0,0,0,0,801,368,0,0,0,0,0,0,0,0,0,0,118.141164194875,-25.0149821463016,2.9567365216701,-8.46033522532878,2.66610011247128e-17,6.28728593005774e-14
"3001","chr7",1780849,1783047,1984,0,495,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.965237411038,-25.8943584520048,2.95671036991276,-8.75782718371864,1.99050031305255e-18,2.26909498598996e-14
"3002","chr7",2797897,2798184,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,200,14.0643283807178,22.6705118914927,2.95855475710035,7.66269809172365,1.82066998016104e-14,1.23701234546907e-11
"3003","chr7",4082844,4083081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,12.3126270037005,22.4865162883625,2.95883160290286,7.59979590129473,2.96598153927541e-14,1.85232608988557e-11
"3004","chr7",5534471,5534953,406,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"3005","chr7",5734445,5735346,0,0,569,0,0,0,0,0,0,0,381,824,0,0,0,0,0,0,0,0,17.3156264416054,22.9637086635924,2.95819047047126,7.76275526975587,8.31038788984905e-15,6.42266844069146e-12
"3006","chr7",6009972,6010585,614,0,448,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,58.1020883184336,-24.6098545389377,2.95686380597888,-8.32295842952787,8.5794542208889e-17,1.3028578559753e-13
"3007","chr7",6475212,6476160,742,200,0,0,200,0,0,0,0,0,949,0,0,0,0,0,0,0,0,0,12.3897417516948,-22.5124353957356,2.95778771260677,-7.61124109745348,2.71476269379112e-14,1.73294353991051e-11
"3008","chr7",6793442,6794046,605,0,201,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,45.5930417666353,-24.283502812834,2.95693252738,-8.21239666038321,2.16816637672776e-16,2.61021298196353e-13
"3009","chr7",6958201,6958817,0,0,0,0,0,0,0,0,0,0,584,212,0,0,0,0,0,0,0,0,10.3529083913617,22.2387105559551,2.95924915738432,7.51498416429791,5.69178233294697e-14,3.00280295354109e-11
"3010","chr7",8343029,8344749,1721,0,0,0,0,0,0,0,621,200,0,0,0,0,0,0,0,0,0,0,101.32744262075,-24.6637675747777,2.95675696298975,-8.34149302208413,7.33583574326245e-17,1.16510569926799e-13
"3011","chr7",8391046,8392037,992,0,0,0,0,0,0,0,375,409,0,0,0,0,0,0,0,0,0,0,70.9985925632904,-24.8870799195924,2.95681830694267,-8.41684450517537,3.86760480807087e-17,7.5665505850761e-14
"3012","chr7",12536660,12537396,737,0,444,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,57.8790872307198,-24.6029852771991,2.95686477090161,-8.32063255625217,8.74950992774137e-17,1.31942304849367e-13
"3013","chr7",16841708,16844898,3191,0,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,37.0959912590646,-23.940975223467,2.95700563388899,-8.09635766299855,5.66291667002691e-16,5.7667812240101e-13
"3014","chr7",20600118,20600685,568,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"3015","chr7",22162021,22163918,0,0,0,0,0,0,0,0,0,0,1764,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"3016","chr7",23507046,23509760,2715,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
"3017","chr7",23762086,23762825,568,0,0,0,200,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,54.4590953566614,-24.522137279669,2.95688056314241,-8.29324578927471,1.10199302062351e-16,1.55101485970976e-13
"3018","chr7",24114120,24115010,727,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,11.31468142978,-22.3854676023946,2.95789924398743,-7.56802911657586,3.78929070325962e-14,2.2527281180182e-11
"3019","chr7",24693116,24693523,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,408,200,0,0,40.0986111252437,24.1345596640866,2.95729442799453,8.16102699671108,3.32187906105245e-16,3.69586799030384e-13
"3020","chr7",25086929,25087902,974,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,12.1632825370135,-22.480631526365,2.9578095666034,-7.600432353791,2.95143012725521e-14,1.85232608988557e-11
"3021","chr7",25132393,25133027,628,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"3022","chr7",25783508,25784168,661,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,8.10542524857101,-21.9371794184026,2.95840815886312,-7.41519703854278,1.21444116155965e-13,3.76886832054211e-11
"3023","chr7",25901850,25902492,0,0,0,0,0,0,0,0,0,0,643,200,0,252,0,0,0,0,0,0,51.6132130591791,23.8962276335487,2.95714206862625,8.08085207913254,6.43157861055742e-16,6.41372134736452e-13
"3024","chr7",26369294,26369718,0,0,0,0,0,0,0,0,0,0,200,0,200,200,0,0,0,0,0,0,33.1615251938817,23.8689133197193,2.95743712705373,8.07081006097265,6.98332821159273e-16,6.90034140031113e-13
"3025","chr7",27071256,27071646,0,0,0,0,0,0,0,0,0,0,0,200,0,200,0,0,298,0,0,0,33.4411489207803,22.7953858047094,2.95742972979347,7.70783683381084,1.27968210836106e-14,9.29147696510918e-12
"3026","chr7",27161015,27163563,2549,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0095964928051,-22.6008982670959,2.95752213199315,-7.64183571869489,2.14146306296537e-14,1.42040537369517e-11
"3027","chr7",27177399,27181570,4172,0,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,51.603029235104,-23.7827644379403,2.9568954307651,-8.04315370455506,8.75553928849755e-16,8.46782933265988e-13
"3028","chr7",27181839,27183623,0,0,0,0,0,0,0,0,0,0,870,925,0,0,0,0,828,0,0,0,122.654234934305,25.6928143001962,2.95683525973539,8.6892951562325,3.6469503061288e-18,2.69808864571113e-14
"3029","chr7",27187239,27190266,3028,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9492528586077,-22.5707366980788,2.95773744919134,-7.63108189479417,2.32791732372088e-14,1.51847924358671e-11
"3030","chr7",27204302,27204958,0,0,0,0,0,0,0,0,0,0,0,200,0,657,0,0,339,0,0,0,58.2123154576497,24.651191426351,2.95708218932081,8.33632271547141,7.66365792657244e-17,1.20610648448397e-13
"3031","chr7",27232346,27232975,0,0,0,0,0,0,200,0,0,0,630,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"3032","chr7",27249944,27250691,748,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5784928724611,-22.2984422619604,2.95798871577743,-7.53837975886254,4.75846445014964e-14,2.67112791401104e-11
"3033","chr7",27274990,27275774,785,0,384,0,0,0,0,0,350,200,0,0,0,0,0,0,0,0,0,0,68.8876216264936,-24.4170880306593,2.95682454732245,-8.2578751765201,1.48288506714961e-16,1.92728301092197e-13
"3034","chr7",27281924,27283860,1937,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,15.0760909623421,-22.7798516130286,2.95757850914521,-7.70219676082659,1.33746729130505e-14,9.65553221585269e-12
"3035","chr7",29648619,29649466,848,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.91652821142451,-22.2099879219965,2.95808105133857,-7.5082418421044,5.99267222087264e-14,3.00280295354109e-11
"3036","chr7",30681764,30682430,667,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"3037","chr7",32503793,32504717,925,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,11.4359101593848,-20.5617101274085,2.95788607220371,-6.95148819984453,3.6145265001409e-12,1.02647571957249e-09
"3038","chr7",34945841,34946248,234,0,340,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,39.4498465896379,-24.0866790427421,2.95698223174201,-8.14569623861156,3.77105720878942e-16,4.12666170588626e-13
"3039","chr7",35225676,35226240,0,0,0,0,0,0,0,0,0,0,205,0,0,542,0,0,0,0,0,309,85.3868653782956,25.1897593047328,2.95693275529788,8.51888135081895,1.61101781745838e-17,4.94496777522623e-14
"3040","chr7",35576790,35577210,421,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3995683018126,-23.9005682688911,2.95703639943449,-8.08260874754935,6.33957624972895e-16,6.33657483372157e-13
"3041","chr7",37887800,37888094,0,288,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97734402103147,-20.9757794779983,2.96025686498609,-7.08579708946875,1.3824624767773e-12,3.95193426444408e-10
"3042","chr7",39170171,39171240,0,0,0,0,0,0,0,0,0,0,875,0,0,200,0,0,0,0,0,0,10.0185382859019,22.1993752260213,2.95933715074882,7.50146877330419,6.31066649485779e-14,3.00280295354109e-11
"3043","chr7",39579685,39580128,444,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,8.08191530698575,-21.9112586256968,2.95841338250418,-7.40642222458775,1.29752279892507e-13,3.76886832054211e-11
"3044","chr7",40308230,40309001,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,200,0,0,0,9.16491001748093,22.0773622603428,2.95958936581883,7.45960318526641,8.67834433981401e-14,3.44050714068777e-11
"3045","chr7",41773769,41775242,0,0,0,0,0,0,0,0,0,0,1474,200,0,1074,200,0,0,0,0,0,162.695200947183,26.0894724221368,2.95678036642049,8.82360851635423,1.10829192037967e-18,2.11340858787944e-14
"3046","chr7",41981786,41982756,971,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7406153685907,-22.308357659375,2.95796790592907,-7.54178489045104,4.6358199673932e-14,2.60566195167265e-11
"3047","chr7",42896300,42897231,928,0,0,0,310,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,87.5021218078743,-25.1659990305897,2.95677964534339,-8.51128661894826,1.72013848081779e-17,5.0132480390945e-14
"3048","chr7",43237785,43238906,0,0,0,0,0,0,0,0,0,0,289,1122,0,0,0,0,575,0,0,0,94.2758209229038,25.3237774797128,2.95690242048772,8.56429258681314,1.08741388515993e-17,3.91808521414371e-14
"3049","chr7",43688977,43690099,0,0,0,0,0,0,0,0,0,0,1029,0,200,0,0,0,0,0,0,0,14.0534192220978,22.6715253942459,2.95855773838919,7.66303293664619,1.81592750823789e-14,1.23639557955138e-11
"3050","chr7",43818162,43819035,535,0,0,0,0,0,0,0,200,517,0,0,0,0,0,0,0,0,0,0,50.2130006634632,-24.4049209027879,2.95690315922694,-8.25354081233026,1.53769329847974e-16,1.9895544726922e-13
"3051","chr7",44580213,44580982,770,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10612480648358,-21.9376010179215,2.95840796444953,-7.41534003475529,1.21313149308554e-13,3.76886832054211e-11
